cod_mun6,ano,populacao,municipio_ibge
292305,2020,15443,Novo Triunfo - BA
292305,2021,15445,Novo Triunfo - BA
292305,2024,11197,Novo Triunfo - BA
292305,2025,11060,Novo Triunfo - BA
292310,2001,24176,Olindina - BA
292310,2002,24424,Olindina - BA
292310,2003,24663,Olindina - BA
292310,2004,25164,Olindina - BA
292310,2005,25442,Olindina - BA
292310,2006,25711,Olindina - BA
292310,2008,24516,Olindina - BA
292310,2009,24557,Olindina - BA
292310,2011,25023,Olindina - BA
292310,2012,25100,Olindina - BA
292310,2013,26620,Olindina - BA
292310,2014,26722,Olindina - BA
292310,2015,26817,Olindina - BA
292310,2016,26907,Olindina - BA
292310,2017,29227,Olindina - BA
292310,2018,28152,Olindina - BA
292310,2019,28229,Olindina - BA
292310,2020,28304,Olindina - BA
292310,2021,28373,Olindina - BA
292310,2024,23085,Olindina - BA
292310,2025,22956,Olindina - BA
292320,2001,21748,Oliveira dos Brejinhos - BA
292320,2002,21789,Oliveira dos Brejinhos - BA
292320,2003,21844,Oliveira dos Brejinhos - BA
292320,2004,21960,Oliveira dos Brejinhos - BA
292320,2005,22024,Oliveira dos Brejinhos - BA
292320,2006,22086,Oliveira dos Brejinhos - BA
292320,2008,23436,Oliveira dos Brejinhos - BA
292320,2009,23596,Oliveira dos Brejinhos - BA
292320,2011,21822,Oliveira dos Brejinhos - BA
292320,2012,21813,Oliveira dos Brejinhos - BA
292320,2013,22738,Oliveira dos Brejinhos - BA
292320,2014,22756,Oliveira dos Brejinhos - BA
292320,2015,22774,Oliveira dos Brejinhos - BA
292320,2016,22789,Oliveira dos Brejinhos - BA
292320,2017,22805,Oliveira dos Brejinhos - BA
292320,2018,21838,Oliveira dos Brejinhos - BA
292320,2019,21825,Oliveira dos Brejinhos - BA
292320,2020,21810,Oliveira dos Brejinhos - BA
292320,2021,21797,Oliveira dos Brejinhos - BA
292320,2024,21334,Oliveira dos Brejinhos - BA
292320,2025,21323,Oliveira dos Brejinhos - BA
292330,2001,7579,Ouriçangas - BA
292330,2002,7626,Ouriçangas - BA
292330,2003,7673,Ouriçangas - BA
292330,2004,7772,Ouriçangas - BA
292330,2005,7827,Ouriçangas - BA
292330,2006,7880,Ouriçangas - BA
292330,2008,8081,Ouriçangas - BA
292330,2009,8131,Ouriçangas - BA
292330,2011,8307,Ouriçangas - BA
292330,2012,8316,Ouriçangas - BA
292330,2013,8804,Ouriçangas - BA
292330,2014,8822,Ouriçangas - BA
292330,2015,8839,Ouriçangas - BA
292330,2016,8895,Ouriçangas - BA
292330,2017,8916,Ouriçangas - BA
292330,2018,8557,Ouriçangas - BA
292330,2019,8564,Ouriçangas - BA
292330,2020,8570,Ouriçangas - BA
292330,2021,8575,Ouriçangas - BA
292330,2024,7939,Ouriçangas - BA
292330,2025,7925,Ouriçangas - BA
292335,2001,15737,Ourolândia - BA
292335,2002,16013,Ourolândia - BA
292335,2003,16317,Ourolândia - BA
292335,2004,16957,Ourolândia - BA
292335,2005,17311,Ourolândia - BA
292335,2006,17655,Ourolândia - BA
292335,2008,16933,Ourolândia - BA
292335,2009,17080,Ourolândia - BA
292335,2011,16503,Ourolândia - BA
292335,2012,16578,Ourolândia - BA
292335,2013,17603,Ourolândia - BA
292335,2014,17691,Ourolândia - BA
292335,2015,17775,Ourolândia - BA
292335,2016,17954,Ourolândia - BA
292335,2017,18025,Ourolândia - BA
292335,2018,17389,Ourolândia - BA
292335,2019,17451,Ourolândia - BA
292335,2020,17511,Ourolândia - BA
292335,2021,17567,Ourolândia - BA
292335,2024,20037,Ourolândia - BA
292335,2025,20141,Ourolândia - BA
292340,2001,20048,Palmas de Monte Alto - BA
292340,2002,20019,Palmas de Monte Alto - BA
292340,2003,19983,Palmas de Monte Alto - BA
292340,2004,19905,Palmas de Monte Alto - BA
292340,2005,19862,Palmas de Monte Alto - BA
292340,2006,19821,Palmas de Monte Alto - BA
292340,2008,21896,Palmas de Monte Alto - BA
292340,2009,22061,Palmas de Monte Alto - BA
292340,2011,20836,Palmas de Monte Alto - BA
292340,2012,20894,Palmas de Monte Alto - BA
292340,2013,22260,Palmas de Monte Alto - BA
292340,2014,22340,Palmas de Monte Alto - BA
292340,2015,22416,Palmas de Monte Alto - BA
292340,2016,22487,Palmas de Monte Alto - BA
292340,2017,22553,Palmas de Monte Alto - BA
292340,2018,21703,Palmas de Monte Alto - BA
292340,2019,21750,Palmas de Monte Alto - BA
292340,2020,21796,Palmas de Monte Alto - BA
292340,2021,21840,Palmas de Monte Alto - BA
292340,2024,20677,Palmas de Monte Alto - BA
292340,2025,20666,Palmas de Monte Alto - BA
292350,2001,6997,Palmeiras - BA
292350,2002,7597,Palmeiras - BA
292350,2003,7634,Palmeiras - BA
292350,2004,7711,Palmeiras - BA
292350,2005,7754,Palmeiras - BA
292350,2006,7795,Palmeiras - BA
292350,2008,8358,Palmeiras - BA
292350,2009,8437,Palmeiras - BA
292350,2011,8479,Palmeiras - BA
292350,2012,8545,Palmeiras - BA
292350,2013,9122,Palmeiras - BA
292350,2014,9066,Palmeiras - BA
292350,2015,9130,Palmeiras - BA
292350,2016,9191,Palmeiras - BA
292350,2017,9250,Palmeiras - BA
292350,2018,8961,Palmeiras - BA
292350,2019,9019,Palmeiras - BA
292350,2020,9071,Palmeiras - BA
292350,2021,9123,Palmeiras - BA
292350,2024,10819,Palmeiras - BA
292350,2025,10894,Palmeiras - BA
292360,2001,18876,Paramirim - BA
292360,2002,18843,Paramirim - BA
292360,2003,18807,Paramirim - BA
292360,2004,18732,Paramirim - BA
292360,2005,18690,Paramirim - BA
292360,2006,19243,Paramirim - BA
292360,2008,20756,Paramirim - BA
292360,2009,20870,Paramirim - BA
292360,2011,21115,Paramirim - BA
292360,2012,21226,Paramirim - BA
292360,2013,21838,Paramirim - BA
292360,2014,21961,Paramirim - BA
292360,2015,22077,Paramirim - BA
292360,2016,22184,Paramirim - BA
292360,2017,22286,Paramirim - BA
292360,2018,21518,Paramirim - BA
292360,2019,21607,Paramirim - BA
292360,2020,21695,Paramirim - BA
292360,2021,21777,Paramirim - BA
292360,2024,21009,Paramirim - BA
292360,2025,21025,Paramirim - BA
292370,2001,28107,Paratinga - BA
292370,2002,28415,Paratinga - BA
292370,2003,28757,Paratinga - BA
292370,2004,29474,Paratinga - BA
292370,2005,29871,Paratinga - BA
292370,2006,30255,Paratinga - BA
292370,2008,29693,Paratinga - BA
292370,2009,29874,Paratinga - BA
292370,2011,29682,Paratinga - BA
292370,2012,29853,Paratinga - BA
292370,2013,32258,Paratinga - BA
292370,2014,32452,Paratinga - BA
292370,2015,32636,Paratinga - BA
292370,2016,32807,Paratinga - BA
292370,2017,32967,Paratinga - BA
292370,2018,31853,Paratinga - BA
292370,2019,32000,Paratinga - BA
292370,2020,32141,Paratinga - BA
292370,2021,32274,Paratinga - BA
292370,2024,30671,Paratinga - BA
292370,2025,30680,Paratinga - BA
292380,2001,26658,Paripiranga - BA
292380,2002,26710,Paripiranga - BA
292380,2003,26765,Paripiranga - BA
292380,2004,26880,Paripiranga - BA
292380,2005,26944,Paripiranga - BA
292380,2006,27006,Paripiranga - BA
292380,2008,29459,Paripiranga - BA
292380,2009,29727,Paripiranga - BA
292380,2011,27870,Paripiranga - BA
292380,2012,27958,Paripiranga - BA
292380,2013,29654,Paripiranga - BA
292380,2014,29769,Paripiranga - BA
292380,2015,29878,Paripiranga - BA
292380,2016,29980,Paripiranga - BA
292380,2017,30075,Paripiranga - BA
292380,2018,28956,Paripiranga - BA
292380,2019,28989,Paripiranga - BA
292380,2020,29058,Paripiranga - BA
292380,2021,29124,Paripiranga - BA
292380,2024,27866,Paripiranga - BA
292380,2025,27860,Paripiranga - BA
292390,2001,12664,Pau Brasil - BA
292390,2002,12389,Pau Brasil - BA
292390,2003,12083,Pau Brasil - BA
292390,2004,11442,Pau Brasil - BA
292390,2005,11086,Pau Brasil - BA
292390,2006,10742,Pau Brasil - BA
292390,2008,12418,Pau Brasil - BA
292390,2009,12342,Pau Brasil - BA
292390,2011,10684,Pau Brasil - BA
292390,2012,10479,Pau Brasil - BA
292390,2013,11166,Pau Brasil - BA
292390,2014,11031,Pau Brasil - BA
292390,2015,10905,Pau Brasil - BA
292390,2016,10784,Pau Brasil - BA
292390,2017,10673,Pau Brasil - BA
292390,2018,9981,Pau Brasil - BA
292390,2019,9831,Pau Brasil - BA
292390,2020,9686,Pau Brasil - BA
292390,2021,9550,Pau Brasil - BA
292390,2024,9584,Pau Brasil - BA
292390,2025,9537,Pau Brasil - BA
292400,2001,97632,Paulo Afonso - BA
292400,2002,98578,Paulo Afonso - BA
292400,2003,99543,Paulo Afonso - BA
292400,2004,101568,Paulo Afonso - BA
292400,2005,102689,Paulo Afonso - BA
292400,2006,103776,Paulo Afonso - BA
292400,2008,105837,Paulo Afonso - BA
292400,2009,106703,Paulo Afonso - BA
292400,2011,109310,Paulo Afonso - BA
292400,2012,110193,Paulo Afonso - BA
292400,2013,117377,Paulo Afonso - BA
292400,2014,118323,Paulo Afonso - BA
292400,2015,119214,Paulo Afonso - BA
292400,2016,119930,Paulo Afonso - BA
292400,2017,120706,Paulo Afonso - BA
292400,2018,117014,Paulo Afonso - BA
292400,2019,117782,Paulo Afonso - BA
292400,2020,118516,Paulo Afonso - BA
292400,2021,119213,Paulo Afonso - BA
292400,2024,119128,Paulo Afonso - BA
292400,2025,119418,Paulo Afonso - BA
292405,2001,13087,Pé de Serra - BA
292405,2002,12791,Pé de Serra - BA
292405,2003,12448,Pé de Serra - BA
292405,2004,11727,Pé de Serra - BA
292405,2005,11328,Pé de Serra - BA
292405,2006,10941,Pé de Serra - BA
292405,2008,14683,Pé de Serra - BA
292405,2009,14788,Pé de Serra - BA
292405,2011,13729,Pé de Serra - BA
292405,2012,13707,Pé de Serra - BA
292405,2013,14478,Pé de Serra - BA
292405,2014,14474,Pé de Serra - BA
292405,2015,14471,Pé de Serra - BA
292405,2016,14229,Pé de Serra - BA
292405,2017,14226,Pé de Serra - BA
292405,2018,13601,Pé de Serra - BA
292405,2019,13578,Pé de Serra - BA
292405,2020,13556,Pé de Serra - BA
292405,2021,13535,Pé de Serra - BA
292405,2024,13675,Pé de Serra - BA
292405,2025,13677,Pé de Serra - BA
292410,2001,6757,Pedrão - BA
292410,2002,6754,Pedrão - BA
292410,2003,6749,Pedrão - BA
292410,2004,6739,Pedrão - BA
292410,2005,6733,Pedrão - BA
292410,2006,6728,Pedrão - BA
292410,2008,7525,Pedrão - BA
292410,2009,7597,Pedrão - BA
292410,2011,6936,Pedrão - BA
292410,2012,6993,Pedrão - BA
292410,2013,7450,Pedrão - BA
292410,2014,7511,Pedrão - BA
292410,2015,7568,Pedrão - BA
292410,2016,7486,Pedrão - BA
292410,2017,7527,Pedrão - BA
292410,2018,7298,Pedrão - BA
292410,2019,7347,Pedrão - BA
292410,2020,7394,Pedrão - BA
292410,2021,7438,Pedrão - BA
292410,2024,6415,Pedrão - BA
292410,2025,6403,Pedrão - BA
292420,2001,17268,Pedro Alexandre - BA
292420,2002,17406,Pedro Alexandre - BA
292420,2003,17616,Pedro Alexandre - BA
292420,2004,18057,Pedro Alexandre - BA
292420,2005,18301,Pedro Alexandre - BA
292420,2006,18538,Pedro Alexandre - BA
292420,2008,17643,Pedro Alexandre - BA
292420,2009,17698,Pedro Alexandre - BA
292420,2011,17020,Pedro Alexandre - BA
292420,2012,17045,Pedro Alexandre - BA
292420,2013,18051,Pedro Alexandre - BA
292420,2014,18094,Pedro Alexandre - BA
292420,2015,18135,Pedro Alexandre - BA
292420,2016,18173,Pedro Alexandre - BA
292420,2017,18209,Pedro Alexandre - BA
292420,2018,17486,Pedro Alexandre - BA
292420,2019,16667,Pedro Alexandre - BA
292420,2020,16682,Pedro Alexandre - BA
292420,2021,16698,Pedro Alexandre - BA
292420,2024,14288,Pedro Alexandre - BA
292420,2025,14226,Pedro Alexandre - BA
292430,2001,19063,Piatã - BA
292430,2002,19118,Piatã - BA
292430,2003,19183,Piatã - BA
292430,2004,19320,Piatã - BA
292430,2005,19396,Piatã - BA
292430,2006,19470,Piatã - BA
292430,2008,18532,Piatã - BA
292430,2009,18470,Piatã - BA
292430,2011,17417,Piatã - BA
292430,2012,17257,Piatã - BA
292430,2013,18421,Piatã - BA
292430,2014,18584,Piatã - BA
292430,2015,18473,Piatã - BA
292430,2016,18366,Piatã - BA
292430,2017,18267,Piatã - BA
292430,2018,17269,Piatã - BA
292430,2019,17123,Piatã - BA
292430,2020,16984,Piatã - BA
292430,2021,16854,Piatã - BA
292430,2024,20859,Piatã - BA
292430,2025,20938,Piatã - BA
292440,2001,30497,Pilão Arcado - BA
292440,2002,30453,Pilão Arcado - BA
292440,2003,30332,Pilão Arcado - BA
292440,2004,30079,Pilão Arcado - BA
292440,2005,29939,Pilão Arcado - BA
292440,2006,29803,Pilão Arcado - BA
292440,2008,34144,Pilão Arcado - BA
292440,2009,34466,Pilão Arcado - BA
292440,2011,33021,Pilão Arcado - BA
292440,2012,33176,Pilão Arcado - BA
292440,2013,35237,Pilão Arcado - BA
292440,2014,35255,Pilão Arcado - BA
292440,2015,35428,Pilão Arcado - BA
292440,2016,35590,Pilão Arcado - BA
292440,2017,35740,Pilão Arcado - BA
292440,2018,34486,Pilão Arcado - BA
292440,2019,35048,Pilão Arcado - BA
292440,2020,35175,Pilão Arcado - BA
292440,2021,35295,Pilão Arcado - BA
292440,2024,37272,Pilão Arcado - BA
292440,2025,37388,Pilão Arcado - BA
292450,2001,15342,Pindaí - BA
292450,2002,15267,Pindaí - BA
292450,2003,15161,Pindaí - BA
292450,2004,14939,Pindaí - BA
292450,2005,14817,Pindaí - BA
292450,2006,14698,Pindaí - BA
292450,2008,15759,Pindaí - BA
292450,2009,15772,Pindaí - BA
292450,2011,15662,Pindaí - BA
292450,2012,15695,Pindaí - BA
292450,2013,16708,Pindaí - BA
292450,2014,16758,Pindaí - BA
292450,2015,16805,Pindaí - BA
292450,2016,16849,Pindaí - BA
292450,2017,16889,Pindaí - BA
292450,2018,16234,Pindaí - BA
292450,2019,16260,Pindaí - BA
292450,2020,16285,Pindaí - BA
292450,2021,16308,Pindaí - BA
292450,2024,15146,Pindaí - BA
292450,2025,15125,Pindaí - BA
292460,2001,20416,Pindobaçu - BA
292460,2002,20200,Pindobaçu - BA
292460,2003,19890,Pindobaçu - BA
292460,2004,19238,Pindobaçu - BA
292460,2005,18878,Pindobaçu - BA
292460,2006,18528,Pindobaçu - BA
292460,2008,20873,Pindobaçu - BA
292460,2009,20854,Pindobaçu - BA
292460,2011,20064,Pindobaçu - BA
292460,2012,20009,Pindobaçu - BA
292460,2013,21113,Pindobaçu - BA
292460,2014,21087,Pindobaçu - BA
292460,2015,21062,Pindobaçu - BA
292460,2016,21191,Pindobaçu - BA
292460,2017,21171,Pindobaçu - BA
292460,2018,20204,Pindobaçu - BA
292460,2019,20150,Pindobaçu - BA
292460,2020,20098,Pindobaçu - BA
292460,2021,20048,Pindobaçu - BA
292460,2024,19625,Pindobaçu - BA
292460,2025,19601,Pindobaçu - BA
292465,2001,11259,Pintadas - BA
292465,2002,11037,Pintadas - BA
292465,2003,11088,Pintadas - BA
292465,2004,11195,Pintadas - BA
292465,2005,11254,Pintadas - BA
292465,2006,11311,Pintadas - BA
292465,2008,10831,Pintadas - BA
292465,2009,10812,Pintadas - BA
292465,2011,10295,Pintadas - BA
292465,2012,10250,Pintadas - BA
292465,2013,10798,Pintadas - BA
292465,2014,10769,Pintadas - BA
292465,2015,10742,Pintadas - BA
292465,2016,11036,Pintadas - BA
292465,2017,11012,Pintadas - BA
292465,2018,10482,Pintadas - BA
292465,2019,10437,Pintadas - BA
292465,2020,10394,Pintadas - BA
292465,2021,10353,Pintadas - BA
292465,2024,10656,Pintadas - BA
292465,2025,10654,Pintadas - BA
292467,2001,10028,Piraí do Norte - BA
292467,2002,9724,Piraí do Norte - BA
292467,2003,9398,Piraí do Norte - BA
292467,2004,8714,Piraí do Norte - BA
292467,2005,8336,Piraí do Norte - BA
292467,2006,7969,Piraí do Norte - BA
292467,2008,8975,Piraí do Norte - BA
292467,2009,8818,Piraí do Norte - BA
292467,2011,9816,Piraí do Norte - BA
292467,2012,9833,Piraí do Norte - BA
292467,2013,10415,Piraí do Norte - BA
292467,2014,9777,Piraí do Norte - BA
292467,2015,10360,Piraí do Norte - BA
292467,2016,10386,Piraí do Norte - BA
292467,2017,10411,Piraí do Norte - BA
292467,2018,10007,Piraí do Norte - BA
292467,2019,10023,Piraí do Norte - BA
292467,2020,10036,Piraí do Norte - BA
292467,2021,10050,Piraí do Norte - BA
292467,2024,11429,Piraí do Norte - BA
292467,2025,11481,Piraí do Norte - BA
292470,2001,16814,Piripá - BA
292470,2002,17330,Piripá - BA
292470,2003,17888,Piripá - BA
292470,2004,19059,Piripá - BA
292470,2005,19707,Piripá - BA
292470,2006,20335,Piripá - BA
292470,2008,13597,Piripá - BA
292470,2009,13325,Piripá - BA
292470,2011,12506,Piripá - BA
292470,2012,12219,Piripá - BA
292470,2013,12678,Piripá - BA
292470,2014,12452,Piripá - BA
292470,2015,12238,Piripá - BA
292470,2016,12035,Piripá - BA
292470,2017,11849,Piripá - BA
292470,2018,10952,Piripá - BA
292470,2019,10707,Piripá - BA
292470,2020,10475,Piripá - BA
292470,2021,10253,Piripá - BA
292470,2024,9255,Piripá - BA
292470,2025,9143,Piripá - BA
292480,2001,18372,Piritiba - BA
292480,2002,17956,Piritiba - BA
292480,2003,17454,Piritiba - BA
292480,2004,16400,Piritiba - BA
292480,2005,15817,Piritiba - BA
292480,2006,15252,Piritiba - BA
292480,2008,25612,Piritiba - BA
292480,2009,26265,Piritiba - BA
292480,2011,22658,Piritiba - BA
292480,2012,22907,Piritiba - BA
292480,2013,24462,Piritiba - BA
292480,2014,24785,Piritiba - BA
292480,2015,25027,Piritiba - BA
292480,2016,25002,Piritiba - BA
292480,2017,25211,Piritiba - BA
292480,2018,24538,Piritiba - BA
292480,2019,24755,Piritiba - BA
292480,2020,24964,Piritiba - BA
292480,2021,25162,Piritiba - BA
292480,2024,17838,Piritiba - BA
292480,2025,17697,Piritiba - BA
292490,2001,7669,Planaltino - BA
292490,2002,7465,Planaltino - BA
292490,2003,7233,Planaltino - BA
292490,2004,6748,Planaltino - BA
292490,2005,6479,Planaltino - BA
292490,2006,6218,Planaltino - BA
292490,2008,8802,Planaltino - BA
292490,2009,8880,Planaltino - BA
292490,2011,8884,Planaltino - BA
292490,2012,8944,Planaltino - BA
292490,2013,9516,Planaltino - BA
292490,2014,9413,Planaltino - BA
292490,2015,9473,Planaltino - BA
292490,2016,9529,Planaltino - BA
292490,2017,9582,Planaltino - BA
292490,2018,9272,Planaltino - BA
292490,2019,9322,Planaltino - BA
292490,2020,9370,Planaltino - BA
292490,2021,9415,Planaltino - BA
292490,2024,8254,Planaltino - BA
292490,2025,8239,Planaltino - BA
292500,2001,21420,Planalto - BA
292500,2002,21324,Planalto - BA
292500,2003,21147,Planalto - BA
292500,2004,20774,Planalto - BA
292500,2005,20567,Planalto - BA
292500,2006,20367,Planalto - BA
292500,2008,22127,Planalto - BA
292500,2009,22151,Planalto - BA
292500,2011,24694,Planalto - BA
292500,2012,24627,Planalto - BA
292500,2013,26225,Planalto - BA
292500,2014,26436,Planalto - BA
292500,2015,26632,Planalto - BA
292500,2016,26743,Planalto - BA
292500,2017,26915,Planalto - BA
292500,2018,26092,Planalto - BA
292500,2019,26265,Planalto - BA
292500,2020,26426,Planalto - BA
292500,2021,26581,Planalto - BA
292500,2024,24036,Planalto - BA
292500,2025,24026,Planalto - BA
292510,2001,44928,Poções - BA
292510,2002,45555,Poções - BA
292510,2003,46178,Poções - BA
292510,2004,47486,Poções - BA
292510,2005,48210,Poções - BA
292510,2006,48911,Poções - BA
292510,2008,46224,Poções - BA
292510,2009,46390,Poções - BA
292510,2011,44723,Poções - BA
292510,2012,45903,Poções - BA
292510,2013,48576,Poções - BA
292510,2014,48655,Poções - BA
292510,2015,48729,Poções - BA
292510,2016,48798,Poções - BA
292510,2017,48861,Poções - BA
292510,2018,46862,Poções - BA
292510,2019,46871,Poções - BA
292510,2020,46879,Poções - BA
292510,2021,46885,Poções - BA
292510,2024,50642,Poções - BA
292510,2025,50773,Poções - BA
292520,2001,26617,Pojuca - BA
292520,2002,26960,Pojuca - BA
292520,2003,27323,Pojuca - BA
292520,2004,28085,Pojuca - BA
292520,2005,28506,Pojuca - BA
292520,2006,28914,Pojuca - BA
292520,2008,31687,Pojuca - BA
292520,2009,32225,Pojuca - BA
292520,2011,33595,Pojuca - BA
292520,2012,34106,Pojuca - BA
292520,2013,36551,Pojuca - BA
292520,2014,37061,Pojuca - BA
292520,2015,37543,Pojuca - BA
292520,2016,37993,Pojuca - BA
292520,2017,39718,Pojuca - BA
292520,2018,39045,Pojuca - BA
292520,2019,39519,Pojuca - BA
292520,2020,39972,Pojuca - BA
292520,2021,40401,Pojuca - BA
292520,2024,33608,Pojuca - BA
292520,2025,33573,Pojuca - BA
292525,2001,17141,Ponto Novo - BA
292525,2002,17190,Ponto Novo - BA
292525,2003,17192,Ponto Novo - BA
292525,2004,17195,Ponto Novo - BA
292525,2005,17197,Ponto Novo - BA
292525,2006,17199,Ponto Novo - BA
292525,2008,14974,Ponto Novo - BA
292525,2009,14734,Ponto Novo - BA
292525,2011,15632,Ponto Novo - BA
292525,2012,15524,Ponto Novo - BA
292525,2013,16321,Ponto Novo - BA
292525,2014,16242,Ponto Novo - BA
292525,2015,16168,Ponto Novo - BA
292525,2016,15892,Ponto Novo - BA
292525,2017,15830,Ponto Novo - BA
292525,2018,15012,Ponto Novo - BA
292525,2019,14914,Ponto Novo - BA
292525,2020,14819,Ponto Novo - BA
292525,2021,14729,Ponto Novo - BA
292525,2024,18670,Ponto Novo - BA
292525,2025,18763,Ponto Novo - BA
292530,2001,103155,Porto Seguro - BA
292530,2002,108568,Porto Seguro - BA
292530,2003,114531,Porto Seguro - BA
292530,2004,127048,Porto Seguro - BA
292530,2005,133976,Porto Seguro - BA
292530,2006,140692,Porto Seguro - BA
292530,2008,120460,Porto Seguro - BA
292530,2009,122896,Porto Seguro - BA
292530,2011,129325,Porto Seguro - BA
292530,2012,131642,Porto Seguro - BA
292530,2013,141006,Porto Seguro - BA
292530,2014,143282,Porto Seguro - BA
292530,2015,145431,Porto Seguro - BA
292530,2016,147444,Porto Seguro - BA
292530,2017,149324,Porto Seguro - BA
292530,2018,146625,Porto Seguro - BA
292530,2019,148686,Porto Seguro - BA
292530,2020,150658,Porto Seguro - BA
292530,2021,152529,Porto Seguro - BA
292530,2024,181007,Porto Seguro - BA
292530,2025,182630,Porto Seguro - BA
292540,2001,15060,Potiraguá - BA
292540,2002,15461,Potiraguá - BA
292540,2003,15870,Potiraguá - BA
292540,2004,16729,Potiraguá - BA
292540,2005,17204,Potiraguá - BA
292540,2006,17665,Potiraguá - BA
292540,2008,10123,Potiraguá - BA
292540,2009,9656,Potiraguá - BA
292540,2011,9444,Potiraguá - BA
292540,2012,9360,Potiraguá - BA
292540,2013,9574,Potiraguá - BA
292540,2014,9263,Potiraguá - BA
292540,2015,8969,Potiraguá - BA
292540,2016,8694,Potiraguá - BA
292540,2017,8438,Potiraguá - BA
292540,2018,7549,Potiraguá - BA
292540,2019,7224,Potiraguá - BA
292540,2020,6916,Potiraguá - BA
292540,2021,6623,Potiraguá - BA
292540,2024,10636,Potiraguá - BA
292540,2025,10651,Potiraguá - BA
292550,2001,26810,Prado - BA
292550,2002,27311,Prado - BA
292550,2003,27689,Prado - BA
292550,2004,28481,Prado - BA
292550,2005,28920,Prado - BA
292550,2006,29345,Prado - BA
292550,2008,26082,Prado - BA
292550,2009,26016,Prado - BA
292550,2011,27661,Prado - BA
292550,2012,27693,Prado - BA
292550,2013,29095,Prado - BA
292550,2014,29158,Prado - BA
292550,2015,29218,Prado - BA
292550,2016,29273,Prado - BA
292550,2017,29326,Prado - BA
292550,2018,28152,Prado - BA
292550,2019,28174,Prado - BA
292550,2020,28194,Prado - BA
292550,2021,28214,Prado - BA
292550,2024,37241,Prado - BA
292550,2025,37533,Prado - BA
292560,2001,13775,Presidente Dutra - BA
292560,2002,13840,Presidente Dutra - BA
292560,2003,13891,Presidente Dutra - BA
292560,2004,13999,Presidente Dutra - BA
292560,2005,14058,Presidente Dutra - BA
292560,2006,14116,Presidente Dutra - BA
292560,2008,14264,Presidente Dutra - BA
292560,2009,14306,Presidente Dutra - BA
292560,2011,13779,Presidente Dutra - BA
292560,2012,13807,Presidente Dutra - BA
292560,2013,14629,Presidente Dutra - BA
292560,2014,14672,Presidente Dutra - BA
292560,2015,14712,Presidente Dutra - BA
292560,2016,15699,Presidente Dutra - BA
292560,2017,15734,Presidente Dutra - BA
292560,2018,15121,Presidente Dutra - BA
292560,2019,15142,Presidente Dutra - BA
292560,2020,15160,Presidente Dutra - BA
292560,2021,15180,Presidente Dutra - BA
292560,2024,15650,Presidente Dutra - BA
292560,2025,15677,Presidente Dutra - BA
292570,2001,17375,Presidente Jânio Quadros - BA
292570,2002,17659,Presidente Jânio Quadros - BA
292570,2003,17945,Presidente Jânio Quadros - BA
292570,2004,18543,Presidente Jânio Quadros - BA
292570,2005,18874,Presidente Jânio Quadros - BA
292570,2006,19196,Presidente Jânio Quadros - BA
292570,2008,13897,Presidente Jânio Quadros - BA
292570,2009,14212,Presidente Jânio Quadros - BA
292570,2011,13484,Presidente Jânio Quadros - BA
292570,2012,12854,Presidente Jânio Quadros - BA
292570,2013,13442,Presidente Jânio Quadros - BA
292570,2014,13307,Presidente Jânio Quadros - BA
292570,2015,13178,Presidente Jânio Quadros - BA
292570,2016,13456,Presidente Jânio Quadros - BA
292570,2017,13334,Presidente Jânio Quadros - BA
292570,2018,12505,Presidente Jânio Quadros - BA
292570,2019,12338,Presidente Jânio Quadros - BA
292570,2020,12179,Presidente Jânio Quadros - BA
292570,2021,12028,Presidente Jânio Quadros - BA
292570,2024,12986,Presidente Jânio Quadros - BA
292570,2025,12963,Presidente Jânio Quadros - BA
292575,2001,19468,Presidente Tancredo Neves - BA
292575,2002,19587,Presidente Tancredo Neves - BA
292575,2003,19672,Presidente Tancredo Neves - BA
292575,2004,19850,Presidente Tancredo Neves - BA
292575,2005,19948,Presidente Tancredo Neves - BA
292575,2006,20044,Presidente Tancredo Neves - BA
292575,2008,23817,Presidente Tancredo Neves - BA
292575,2009,24249,Presidente Tancredo Neves - BA
292575,2011,24187,Presidente Tancredo Neves - BA
292575,2012,24517,Presidente Tancredo Neves - BA
292575,2013,26238,Presidente Tancredo Neves - BA
292575,2014,27187,Presidente Tancredo Neves - BA
292575,2015,27505,Presidente Tancredo Neves - BA
292575,2016,27803,Presidente Tancredo Neves - BA
292575,2017,28082,Presidente Tancredo Neves - BA
292575,2018,27422,Presidente Tancredo Neves - BA
292575,2019,27719,Presidente Tancredo Neves - BA
292575,2020,28004,Presidente Tancredo Neves - BA
292575,2021,28272,Presidente Tancredo Neves - BA
292575,2024,29343,Presidente Tancredo Neves - BA
292575,2025,29489,Presidente Tancredo Neves - BA
292580,2001,24778,Queimadas - BA
292580,2002,24918,Queimadas - BA
292580,2003,25060,Queimadas - BA
292580,2004,25357,Queimadas - BA
292580,2005,25522,Queimadas - BA
292580,2006,25682,Queimadas - BA
292580,2008,28368,Queimadas - BA
292580,2009,28729,Queimadas - BA
292580,2011,24602,Queimadas - BA
292580,2012,24602,Queimadas - BA
292580,2013,26023,Queimadas - BA
292580,2014,26054,Queimadas - BA
292580,2015,26083,Queimadas - BA
292580,2016,26525,Queimadas - BA
292580,2017,26552,Queimadas - BA
292580,2018,25445,Queimadas - BA
292580,2019,25439,Queimadas - BA
292580,2020,25433,Queimadas - BA
